show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,avg_rating,num_reviews,audience_score,show_id_minmax,release_year_minmax,avg_rating_minmax,audience_score_minmax,show_id_zscore,release_year_zscore,avg_rating_zscore,audience_score_zscore
80183878,TV Show,let's eat 2,,"Yoon Du-jun, Seo Hyun-jin, Kwon Yul, Kim Hee-won, Hwang Seog-jeong, Cho Eun-ji, Hwang Seung-un, Lee Ju-seung, Kim Ji-young","Malaysia, Singapore, Hong Kong","August 8, 2019",2015,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",two classmates from elementary school reunite as next-door neighbors and discover their relationship was – and still is – defined by food.,4.05,813,85.42,0.90620260699166,0.6428571428571388,0.7625,0.854370874174835,0.35286718724327565,-0.2378420597283359,0.8819330459349521,1.237007429321376
80177986,TV Show,let’s eat,,"Lee Soo-kyung, Yoon Du-jun, Yoon So-hui, Shim Hyoung-tak, Do-yeon Lee, Jang Won-young, Jung Soo-young",South Korea,"August 8, 2019",2013,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows","with the help of her neighbors, a divorced woman residing in a one-person-household apartment complex learns to balance living alone and eating well.",2.07,696,57.0,0.9056771958453993,0.5,0.26749999999999996,0.5701140228045609,0.3512724236327193,-0.8821388074729056,-0.8215971402617798,0.2504357990230203
80156799,TV Show,levius,,"Nobunaga Shimazaki, Junichi Suwabe, Takahiro Sakurai, Ayane Sakura, Hochu Otsuka, Daisuke Ono, Saori Hayami, Mamoru Miyano",Japan,"November 28, 2019",2019,TV-14,1 Season,"Anime Series, International TV Shows",young levius rises through the ranks in the brutal world of metal boxing under his uncle's guidance. forces outside the ring have their eye on him.,2.21,57,89.65,0.9037878737211944,0.9285714285714164,0.3025,0.8966793358671735,0.3455378247500212,1.0507514357608037,-0.7011455109347381,1.3838476121560714
80126599,TV Show,leyla and mecnun,onur ünlü,"Ali Atay, Melis Birkan, Serkan Keskin, Ahmet Mümtaz Taylan, Cengiz Bozkurt, Osman Sonant, Köksal Engür, Ege Tanman, İştar Gökseven",Turkey," April 15, 2017",2014,TV-PG,3 Seasons,"International TV Shows, Romantic TV Shows, TV Comedies","destiny brings mecnun and leyla together as newborns, and again years later. despite unexpected turns in mecnun's zany life, leyla remains a constant.",2.13,267,51.45,0.9010948294888346,0.5714285714285836,0.2825,0.5146029205841168,0.33736371391519404,-0.5599904336006207,-0.7699750134073333,0.0577731477860087
81034763,Movie,lez bomb,jenna laurenzo,"Jenna Laurenzo, Deirdre O'Connell, Brandon Michael Hall, Kevin Pollak, Elaine Hendrix, Steve Guttenberg, Cloris Leachman, Bruce Dern",USA,"February 7, 2019",2018,TV-14,90 min,"Comedies, LGBTQ Movies",a young woman's attempt to come out of the closet on thanksgiving gets complicated when her male roommate shows up to her parents' home unannounced.,1.68,743,70.33,0.9820791282383965,0.8571428571428612,0.16999999999999998,0.7034406881376275,0.5831727600145309,0.7286030618885186,-1.1571409648156814,0.7131733019039872
70299811,Movie,liar's dice,geetu mohandas,"Nawazuddin Siddiqui, Geetanjali Thapa, Manya Gupta, Murari Kumar",India,"July 1, 2017",2013,TV-MA,104 min,"Dramas, Independent Movies, International Movies",a woman from a small mountain village disobeys her village elders and sets out for the big city in search of her missing husband.,2.5,983,64.72,0.02480427498478477,0.5,0.375,0.6473294658931786,-2.3224129172884322,-0.8821388074729056,-0.4516385644715803,0.5184278111941429
81215439,Movie,"liar, liar, vampire",vince marcello,"Rahart Adams, Brec Bassinger, Tiera Skovbye, Larissa Albuquerque, Sarah Grey, Drew Tanner, Pauline Egan, Alex Zahara, Samuel Patrick Chu",USA,"November 2, 2019",2015,TV-PG,68 min,"Children & Family Movies, Comedies","when a shy teen transfers to a new school, he elects to mix things up by playing along with the rumor that he's a vampire.",1.45,814,43.45,0.998190666639915,0.6428571428571388,0.11249999999999999,0.43458691738347677,0.632075596080532,-0.2378420597283359,-1.3550257844243927,-0.21993878192499922
80222248,Movie,liberated: the new sexual revolution,,,"United States, Mexico","February 1, 2018",2017,TV-MA,86 min,Documentaries,"filmmakers explore how pop culture shapes a new generation's beliefs about gender, sexuality and violence on display among students on spring break.",1.5,64,63.77,0.9096241999451582,0.7857142857142776,0.125,0.6378275655131027,0.3632526386582531,0.40645468801623386,-1.3120073453790206,0.4854495195409609
81025317,TV Show,license to drill: louisiana,,,Canada,"October 2, 2019",2014,TV-PG,1 Season,Reality TV,"a crew of oil riggers work an off-season job and swap the blistering cold of their native canada for sunny, southern comfort in the big easy.",2.38,868,3.46,0.9812367939397584,0.5714285714285836,0.345,0.03460692138427686,0.5806160497183132,-0.5599904336006207,-0.5548828181804732,-1.6081512905679
81011508,TV Show,life,,"Lee Dong-wook, Cho Seung-woo, Won Jin-ah, Lee Kyu-hyung, Moon Sung-keun, Yoo Jae-myung, Moon So-ri, Chun Ho-jin",South Korea,"September 12, 2018",2018,TV-MA,1 Season,"International TV Shows, Korean TV Shows, TV Dramas","at korea's top university medical center, ideals and interests collide between a patient-centered er doctor and the hospital's newly-appointed ceo.",4.89,108,36.32,0.9800053950058301,0.8571428571428612,0.9724999999999999,0.3632726545309062,0.5768784240057923,0.7286030618885186,1.604642821897202,-0.4674495392799351
81011508,TV Show,life,,"Lee Dong-wook, Cho Seung-woo, Won Jin-ah, Lee Kyu-hyung, Moon Sung-keun, Yoo Jae-myung, Moon So-ri, Chun Ho-jin",South Korea,"September 12, 2018",2018,TV-MA,1 Season,"International TV Shows, Korean TV Shows, TV Dramas","at korea's top university medical center, ideals and interests collide between a patient-centered er doctor and the hospital's newly-appointed ceo.",3.44,673,81.18,0.9800053950058301,0.8571428571428612,0.61,0.8119623924784958,0.5768784240057923,0.7286030618885186,0.3571080895814136,1.0898201065745419
70225722,TV Show,life,,David Attenborough,"United Kingdom, United States, Greece, Italy, Germany","April 22, 2015",2009,TV-PG,1 Season,"British TV Shows, Docuseries, International TV Shows",discover the glorious variety of life on earth and the spectacular and extraordinary tactics animals and plants have developed to stay alive.,4.89,108,36.32,0.01819748842414537,0.2142857142857224,0.9724999999999999,0.3632726545309062,-2.3424662847600053,-2.170732302962045,1.604642821897202,-0.4674495392799351
70225722,TV Show,life,,David Attenborough,"United Kingdom, United States, Greece, Italy, Germany","April 22, 2015",2009,TV-PG,1 Season,"British TV Shows, Docuseries, International TV Shows",discover the glorious variety of life on earth and the spectacular and extraordinary tactics animals and plants have developed to stay alive.,3.44,673,81.18,0.01819748842414537,0.2142857142857224,0.61,0.8119623924784958,-2.3424662847600053,-2.170732302962045,0.3571080895814136,1.0898201065745419
70129457,Movie,life 2.0,jason spingarn-koff,,USA,"April 1, 2017",2010,NR,99 min,Documentaries,computer users across the globe log onto the virtual world of second life. but some users' lives are dramatically consumed by this alternate reality.,3.33,512,40.42,0.009613186999373191,0.2857142857142776,0.5825,0.40428085617123427,-2.368521939710821,-1.84858392908976,0.26246752368159526,-0.3251221753030435
70299270,Movie,life after beth,jeff baena,"Aubrey Plaza, Dane DeHaan, John C. Reilly, Molly Shannon, Cheryl Hines, Paul Reiser, Matthew Gray Gubler, Anna Kendrick, Paul Weitz",USA,"July 21, 2018",2014,R,89 min,"Comedies, Horror Movies, Independent Movies","following the death of his beloved girlfriend, beth, zach is first shattered and then overjoyed when she inexplicably comes back to life.",3.19,202,82.95,0.024756032040092357,0.5714285714285836,0.5475,0.8296659331866374,-2.3225593475520627,-0.5599904336006207,0.14201589435455347,1.1512638710231022
70071832,Movie,life in a ... metro,anurag basu,"Dharmendra, Irrfan Khan, Konkona Sen Sharma, Kay Kay Menon, Shilpa Shetty, Shiney Ahuja, Sharman Joshi, Kangana Ranaut, Nafisa Ali, Manoj Pahwa",India,"November 1, 2018",2007,TV-14,126 min,"Dramas, International Movies, Music & Musicals",a group of mumbai up-and-comers search for love and struggle for success in this ensemble drama that centers on an eager young call-center executive.,4.91,201,57.74,0.004474555413620962,0.07142857142858361,0.9775,0.5775155031006202,-2.3841190634478053,-2.815029050706615,1.621850197515351,0.27612415252128863
81077795,Movie,life in the doghouse,ron davis,,USA,"June 1, 2019",2018,TV-PG,83 min,"Documentaries, LGBTQ Movies","a couple operates a bustling dog rescue out of their own home, vowing to give a safe space to the neediest pups on the planet – 10,000 and counting.",3.04,973,6.77,0.9859164487485597,0.8571428571428612,0.51,0.06771354270854171,0.5948200559563945,0.7286030618885186,0.012960577218437507,-1.4932479796499705
81024730,Movie,life ki toh lag gayi,rakesh mehta,"Kay Kay Menon, Ranvir Shorey, Manu Rishi Chadha, Pradhuman Singh, Neha Bhasin, Jackie Shroff, Asrani, Neeraj Vora, Sharat Saxena, Tom Alter",India,"December 28, 2018",2012,TV-14,109 min,"Action & Adventure, Comedies, Dramas","a vengeful son, a cop on a mission, a wannabe actress and a jilted lover find their lives intermingling in unexpected ways over 24 hours in mumbai.",1.79,97,59.12,0.9811844490071628,0.4285714285714164,0.1975,0.5913182636527305,0.5804571688222852,-1.2042871813451905,-1.062500398915863,0.3240294603964373
81051693,Movie,life of an outcast,pawan k shrivastava,"Ravi Bhushan Bhartiya, Shalini Mohan, Bhaskar Jha, Manohar Pandey, Siddharth Bharadwaj, Jay Shanker Pandey, Deepak Jha, Komal Singh",India,"February 25, 2019",2018,TV-14,80 min,"Dramas, Independent Movies, International Movies","when authorities jail his son for rejecting religious bias, a poor father’s struggle to bail him out highlights rural india’s enduring casteism.",4.51,893,83.19,0.9835888381342199,0.8571428571428612,0.8775,0.8320664132826565,0.5877551340686245,0.7286030618885186,1.2777026851523747,1.1595952289144325
70266023,TV Show,life on location,,David Attenborough,USA,"April 22, 2015",2009,TV-G,1 Season,"British TV Shows, Docuseries, Science & Nature TV","members of the bbc's ""life"" production crew go behind the scenes to explain just what it took to capture key sequences of the program.",3.05,363,35.04,0.021791275695944634,0.2142857142857224,0.5125,0.35047009401880375,-2.3315581774502583,-2.170732302962045,0.021564265027511728,-0.5118834480336963
81034980,Movie,life overtakes me,"john haptas, kristine samuelson",,"Sweden, United States","June 15, 2019",2019,TV-PG,40 min,Documentaries,"in the grip of trauma, hundreds of refugee children in sweden withdraw from life's uncertainties into a coma-like illness called resignation syndrome.",2.73,265,17.15,0.9820984789204639,0.9285714285714164,0.4325,0.17153430686137228,0.5832314945195362,1.0507514357608037,-0.25375374486286906,-1.1329167508499378
80184595,TV Show,life plan a and b,,"Rainie Yang, Yan Yu-lin, Johnny Lu, Chang Fu-chien, Chen Chi-hsia",Taiwan,"August 1, 2017",2016,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",two parallel life paths begin for a man and woman in love after she is offered a lucrative promotion far away and must choose between love and career.,3.1,884,96.75,0.9062665444987656,0.7142857142857224,0.525,0.9676935387077416,0.3530612547091224,0.08430631414394897,0.06458270407288397,1.6303169497745909
80179900,TV Show,life sentence,,Lucy Hale,USA,"June 23, 2018",2018,TV-14,1 Season,TV Dramas,"cured of what she thought was terminal cancer, stella abbott faces a slew of experiences – good and bad – resulting from years of ""living for today.""",4.46,924,22.66,0.9058478742116494,0.8571428571428612,0.865,0.22664532906581317,0.35179047820682063,0.7286030618885186,1.2346842461070027,-0.941642659261481
80005588,TV Show,life story,,David Attenborough,United Kingdom,"June 20, 2016",2014,TV-14,1 Season,"British TV Shows, Docuseries, Science & Nature TV",this documentary series follows wild creatures in their native habitats as they navigate the perilous journey from birth to adulthood and beyond.,4.86,689,14.8,0.8903038369192284,0.5714285714285836,0.9650000000000001,0.14802960592118425,0.3046101600664103,-0.5599904336006207,1.5788317584699791,-1.214494630202546
81087094,Movie,lifechanger,justin mcconnell,"Lora Burke, Jack Foley, Bill Oberst Jr., Elitsa Bako, Sam James White, Rachel Vanduzer, Steve Kasan",Canada,"May 28, 2019",2018,TV-MA,84 min,"Horror Movies, Independent Movies, Thrillers","a shapeshifter has to kill, then inhabit his victims, or die. but as his need for new bodies speeds up, he finally faces down his own mortality.",4.63,97,11.02,0.9867456745206358,0.8571428571428612,0.9075,0.11022204440888178,0.597336978362125,0.7286030618885186,1.3809469388612676,-1.3457135169909975
81016592,Movie,like arrows,kevin peeples,"Micah Lynn Hanson, Alan Powell, Elizabeth Becka, Garry Nation, Joseph Callender, Anisa Nyell Johnson, Aowyn Grace Peoples, John Jackson Hunter, Alex Kendrick",USA,"May 6, 2019",2018,TV-PG,99 min,"Dramas, Faith & Spirituality","over 50 years of their lives, a couple enjoys the blessings and setbacks of parenting, and learns that god has to be at the center of their family.",4.3,756,72.78,0.9804587538428269,0.8571428571428612,0.825,0.7279455891178236,0.5782544895516287,0.7286030618885186,1.0970252411618122,0.7982225803779834
80174897,Movie,like father,lauren miller rogen,"Kristen Bell, Kelsey Grammer, Seth Rogen, Paul W. Downs, Zach Appelman, Leonard Ouzts, Blaire Brooks, Anthony Laciura, Mary Looram, Brett Gelman",USA,"August 3, 2018",2018,TV-MA,104 min,"Comedies, Dramas","after she's left at the altar, a workaholic advertising executive ends up on her caribbean honeymoon cruise with her estranged father.",4.74,432,47.58,0.9054017384403084,0.8571428571428612,0.935,0.4758951790358072,0.3504363366006405,0.7286030618885186,1.4755875047610862,-0.07656999821169153
80044834,Movie,lila & eve,charles stone iii,"Viola Davis, Jennifer Lopez, Andre Royo, Shea Whigham, Aml Ameen, Chris Chalk, Will Brittain, Michole Briana White, Julius Tennon, Gino Vento, Yolonda Ross",USA,"February 6, 2016",2015,R,94 min,"Dramas, Thrillers","after each of them loses a child to murder, two women who meet in a support group initiate their own investigation when the police are no help.",2.44,299,54.85,0.8938035459901954,0.6428571428571388,0.36,0.548609721944389,0.315232714828782,-0.2378420597283359,-0.5032606913260268,0.175800717913187
81045765,Movie,lilli,prasobh vijayan,"Samyuktha Menon, Aaryan Menon, Dhanesh Anand, Kannan Nayar, Sajin Cherukayil, Kevin Jose, Athulya",India,"December 17, 2018",2018,TV-MA,85 min,"Dramas, International Movies, Thrillers","a woman who's about to give birth finds her maternal instincts kicking in when she's abducted, imprisoned and brutalized by a vicious gang.",4.16,673,31.96,0.9830602167365567,0.8571428571428612,0.79,0.31966393278655736,0.5861506264848875,0.7286030618885186,0.9765736118347708,-0.6188025409724344
70221438,TV Show,lilyhammer,,"Steven Van Zandt, Trond Fausa, Steinar Sagen, Robert Skjærstad, Tommy Karlsen, Fridtjov Såheim, Marian Saastad Ottesen","Norway, United States"," November 21, 2014",2014,TV-MA,3 Seasons,"Crime TV Shows, TV Comedies, TV Dramas","after testifying against the mafia, ex-gangster frank tagliano enters witness protection and asks to be sent to norway.",4.57,965,22.49,0.017815468507210497,0.5714285714285836,0.8925000000000001,0.22494498899779955,-2.3436258175684954,-0.5599904336006207,1.3293248120068215,-0.94754403776784
81191254,Movie,limitless,vrinda samartha,,India,"October 1, 2019",2017,TV-PG,59 min,"Documentaries, International Movies, Sports Movies",this documentary follows eight women in india who struggle with self-confidence and society's expectations but rediscover themselves through running.,3.42,437,22.63,0.9960340019127747,0.7857142857142776,0.605,0.22634526905381075,0.6255295407646282,0.40645468801623386,0.33990071396326477,-0.9426840789978974
81191254,Movie,limitless,vrinda samartha,,India,"October 1, 2019",2017,TV-PG,59 min,"Documentaries, International Movies, Sports Movies",this documentary follows eight women in india who struggle with self-confidence and society's expectations but rediscover themselves through running.,1.54,832,44.73,0.9960340019127747,0.7857142857142776,0.135,0.4473894778955791,0.6255295407646282,0.40645468801623386,-1.277592594142723,-0.17550487317123814
81191254,Movie,limitless,vrinda samartha,,India,"October 1, 2019",2017,TV-PG,59 min,"Documentaries, International Movies, Sports Movies",this documentary follows eight women in india who struggle with self-confidence and society's expectations but rediscover themselves through running.,1.04,430,42.36,0.9960340019127747,0.7857142857142776,0.010000000000000009,0.4236847369473895,0.6255295407646282,0.40645468801623386,-1.7077769845964432,-0.25777703234812416
70142827,Movie,limitless,neil burger,"Bradley Cooper, Abbie Cornish, Robert De Niro, Andrew Howard, Anna Friel, Johnny Whitworth, Tomas Arana, Robert John Burke, Darren Goldstein, T.V. Carpio",USA,"May 16, 2019",2011,PG-13,105 min,"Action & Adventure, Sci-Fi & Fantasy, Thrillers","with his writing career dragging, eddie morra finds his life turning around after he takes a drug that provides astonishing mental focus.",3.42,437,22.63,0.010805438700918657,0.3571428571428612,0.605,0.22634526905381075,-2.364903136337919,-1.5264355552174753,0.33990071396326477,-0.9426840789978974
70142827,Movie,limitless,neil burger,"Bradley Cooper, Abbie Cornish, Robert De Niro, Andrew Howard, Anna Friel, Johnny Whitworth, Tomas Arana, Robert John Burke, Darren Goldstein, T.V. Carpio",USA,"May 16, 2019",2011,PG-13,105 min,"Action & Adventure, Sci-Fi & Fantasy, Thrillers","with his writing career dragging, eddie morra finds his life turning around after he takes a drug that provides astonishing mental focus.",1.54,832,44.73,0.010805438700918657,0.3571428571428612,0.135,0.4473894778955791,-2.364903136337919,-1.5264355552174753,-1.277592594142723,-0.17550487317123814
70142827,Movie,limitless,neil burger,"Bradley Cooper, Abbie Cornish, Robert De Niro, Andrew Howard, Anna Friel, Johnny Whitworth, Tomas Arana, Robert John Burke, Darren Goldstein, T.V. Carpio",USA,"May 16, 2019",2011,PG-13,105 min,"Action & Adventure, Sci-Fi & Fantasy, Thrillers","with his writing career dragging, eddie morra finds his life turning around after he takes a drug that provides astonishing mental focus.",1.04,430,42.36,0.010805438700918657,0.3571428571428612,0.010000000000000009,0.4236847369473895,-2.364903136337919,-1.5264355552174753,-1.7077769845964432,-0.25777703234812416
80065182,TV Show,limitless,,"Jake McDorman, Jennifer Carpenter, Hill Harper, Mary Elizabeth Mastrantonio, Ron Rifkin, Blair Brown, Bradley Cooper",USA,"July 1, 2016",2016,TV-14,1 Season,"Crime TV Shows, TV Dramas, TV Sci-Fi & Fantasy",a failed musician unleashes his brain's full powers with a new drug and is hired to solve the fbi's hardest cases in this show based on the 2011 film.,3.42,437,22.63,0.8956180514219856,0.7142857142857224,0.605,0.22634526905381075,0.3207402250031881,0.08430631414394897,0.33990071396326477,-0.9426840789978974
80065182,TV Show,limitless,,"Jake McDorman, Jennifer Carpenter, Hill Harper, Mary Elizabeth Mastrantonio, Ron Rifkin, Blair Brown, Bradley Cooper",USA,"July 1, 2016",2016,TV-14,1 Season,"Crime TV Shows, TV Dramas, TV Sci-Fi & Fantasy",a failed musician unleashes his brain's full powers with a new drug and is hired to solve the fbi's hardest cases in this show based on the 2011 film.,1.54,832,44.73,0.8956180514219856,0.7142857142857224,0.135,0.4473894778955791,0.3207402250031881,0.08430631414394897,-1.277592594142723,-0.17550487317123814
80065182,TV Show,limitless,,"Jake McDorman, Jennifer Carpenter, Hill Harper, Mary Elizabeth Mastrantonio, Ron Rifkin, Blair Brown, Bradley Cooper",USA,"July 1, 2016",2016,TV-14,1 Season,"Crime TV Shows, TV Dramas, TV Sci-Fi & Fantasy",a failed musician unleashes his brain's full powers with a new drug and is hired to solve the fbi's hardest cases in this show based on the 2011 film.,1.04,430,42.36,0.8956180514219856,0.7142857142857224,0.010000000000000009,0.4236847369473895,0.3207402250031881,0.08430631414394897,-1.7077769845964432,-0.25777703234812416
80083330,TV Show,limmy's show!,,"Brian Limond, Debbie Welsh, Tom Brogan, Raymond Mearns, Kirstin McLean",United Kingdom," October 1, 2019",2012,TV-MA,2 Seasons,"British TV Shows, TV Comedies","scottish comic brian ""limmy"" limond headlines this sketch series featuring him in various roles from a tv psychic to costumed adventurer ""falconhoof.""",4.31,926,41.03,0.8972363748236036,0.4285714285714164,0.8274999999999999,0.41038207641528307,0.3256522701498915,-1.2042871813451905,1.1056289289708865,-0.30394664066257915
70251896,Movie,lincoln,steven spielberg,"Daniel Day-Lewis, Sally Field, David Strathairn, Joseph Gordon-Levitt, James Spader, Hal Holbrook, Tommy Lee Jones, Jackie Earle Haley, John Hawkes, Jared Harris, Joseph Cross, Tim Blake Nelson, David Oyelowo, Bruce McGill","United States, India","February 21, 2018",2012,PG-13,150 min,Dramas,"director steven spielberg takes on the towering legacy of abraham lincoln, focusing on his stewardship of the union during the civil war years.",4.17,54,76.16,0.020531519541290955,0.4285714285714164,0.7925,0.761752350470094,-2.335381874925874,-1.2042871813451905,0.985177299643845,0.9155558706808842
80135353,Movie,line walker,jazz boon,"Nick Cheung, Louis Koo, Francis Chun-Yu Ng, Charmaine Sheh, Hui Shiu Hung, Li Guangjie, Zhang Huiwen, Xing Yu, Cheng Taishen, Moses Chan, Louis Cheung","China, Hong Kong","December 1, 2018",2016,TV-MA,109 min,"Action & Adventure, Dramas, International Movies",a hong kong intelligence officer tasked with finding undercover agents whose identities have been erased finds herself in the paths of rival triads.,2.94,330,9.18,0.9018754556216182,0.7142857142857224,0.485,0.09181836367273455,0.3397331233936072,0.08430631414394897,-0.07307630087230661,-1.4095872608245295
81032873,TV Show,lion pride,,"Yen Tsao, Amanda Chou, Kevin Liu, Peace Yang, Kenny Wen, Tzu-chiang Chao, Vince Kao, Lin Ching-Tai, Lin He Xuan, Michael Yang",Taiwan,"December 21, 2018",2017,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies","after crossing paths at a crime scene, a renowned math teacher and an antiques appraiser embark on an unexpected journey of love and self-discovery.",3.82,677,49.41,0.9819105900397496,0.7857142857142776,0.705,0.4941988397679536,0.58266120142255,0.40645468801623386,0.6840482263262408,-0.013043394290298533
81035855,Movie,lion's heart,karim el sobky,"Mohamed Ramadan, Hassan Hosny, Horeya Farghaly, Sayed Rajab, Aida Reyad, Omar Mustafa Metwally, Riham Ayman, Mohsen Mansour, Afaf Rashad, Maher Essam, Sabry Fawwaz, Hamdy Heykal, Sabry Abdel Moniem",Egypt,"May 9, 2019",2013,TV-MA,111 min,"Action & Adventure, International Movies","kidnapped as a child and raised in the circus, a young lion tamer’s tough side emerges when he gets entangled in an underworld murder mystery.",3.72,807,53.72,0.982176505864282,0.5,0.68,0.5373074614922985,0.5834683272010087,-0.8821388074729056,0.5980113482354971,0.13657390784150705
81030789,Movie,lionheart,genevieve nnaji,"Genevieve Nnaji, Nkem Owoh, Pete Edochie, Onyeka Onwenu, Kanayo O. Kanayo",Nigeria,"January 4, 2019",2018,TV-PG,95 min,"Comedies, Dramas, Independent Movies","when her father falls ill, adaeze steps up to run the family business – alongside her uncle – and prove herself in a male-dominated world.",4.04,34,89.34,0.9817247521529859,0.8571428571428612,0.76,0.8935787157431487,0.5820971336417626,0.7286030618885186,0.8733293581258779,1.3730862748797699
81026007,Movie,liss pereira: reteniendo líquidos,fernando ayllón,Liss Pereira,Brazil,"April 10, 2019",2019,TV-14,59 min,Stand-Up Comedy,"a pregnant liss pereira shares hilariously uncomfortable truths about sex, love, attraction and the lies we tell in modern relationships.",1.59,802,70.1,0.9812983237583124,0.9285714285714164,0.14750000000000002,0.701140228045609,0.5808028092042744,1.0507514357608037,-1.234574155097351,0.7051890839247956
81179400,Movie,little baby bum: go buster,,,,"October 1, 2019",2019,TV-Y,58 min,Children & Family Movies,this compilation for preschoolers features a peppy young bus and his first life experiences where bumps in the road won't stop him from a fun ride.,2.03,38,45.98,0.9949769374647488,0.9285714285714164,0.25749999999999995,0.45989197839567914,0.6223210669289977,1.0507514357608037,-0.8560118914980774,-0.13211238415389315
80176872,TV Show,little baby bum: nursery rhyme friends,,"Chloe Marsden, Aaron Marsden, María Esnoz",," October 18, 2019",2019,TV-Y,2 Seasons,"British TV Shows, Kids' TV","twinkle, mia, jacus and the rest of the nursery rhyme friends perform catchy tunes for the little ones.",3.14,168,93.02,0.905577856399213,0.9285714285714164,0.535,0.9303860772154431,0.35097090179596446,1.0507514357608037,0.09899745530918162,1.5008337625468333
80176872,TV Show,little baby bum: nursery rhyme friends,,"Chloe Marsden, Aaron Marsden, María Esnoz",," October 18, 2019",2019,TV-Y,2 Seasons,"British TV Shows, Kids' TV","twinkle, mia, jacus and the rest of the nursery rhyme friends perform catchy tunes for the little ones.",2.65,435,70.78,0.905577856399213,0.9285714285714164,0.4125,0.7079415883176636,0.35097090179596446,1.0507514357608037,-0.32258324733546434,0.7287945979502315
80116008,Movie,little baby bum: nursery rhyme friends,,,,,2016,,60 min,Movies,"nursery rhymes and original music for children accompanied by bright, playful animation engage and educate about numbers, shapes, colors and more.",3.14,168,93.02,0.9001503913608566,0.7142857142857224,0.535,0.9303860772154431,0.3344970911386492,0.08430631414394897,0.09899745530918162,1.5008337625468333
80116008,Movie,little baby bum: nursery rhyme friends,,,,,2016,,60 min,Movies,"nursery rhymes and original music for children accompanied by bright, playful animation engage and educate about numbers, shapes, colors and more.",2.65,435,70.78,0.9001503913608566,0.7142857142857224,0.4125,0.7079415883176636,0.3344970911386492,0.08430631414394897,-0.32258324733546434,0.7287945979502315
80107736,Movie,little boxes,rob meyer,"Melanie Lynskey, Nelsan Ellis, Armani Jackson, Oona Laurence, Janeane Garofalo, Christine Taylor, Nadia Dajani, Veanne Cox, Will Janowitz, Julie Hays",USA,"June 1, 2017",2016,TV-14,89 min,"Comedies, Dramas, Independent Movies","after moving from new york city to a small town in washington state, an interracial couple and their preteen son struggle to adjust to their new life.",3.08,915,13.84,0.8994127469274105,0.7142857142857224,0.52,0.13842768553710744,0.3322581426344873,0.08430631414394897,0.047375328454735154,-1.2478200617678674
80139506,Movie,little evil,eli craig,"Adam Scott, Evangeline Lilly, Bridget Everett, Owen Atlas, Chris D'Elia, Donald Faison, Clancy Brown, Tyler Labine, Kyle Bornheimer, Carla Gallo, Brad Williams, Sally Field",USA,"September 1, 2017",2017,TV-MA,95 min,"Comedies, Horror Movies","in this horror-comedy, a recently married man who wants to bond with his stepson begins to fear that the boy is a demon.",1.88,114,17.61,0.9022457937903932,0.7857142857142776,0.21999999999999997,0.17613522704540907,0.34085719896635674,0.40645468801623386,-0.9850672086341934,-1.1169483148915549
80078037,TV Show,little lunch,,"Flynn Curry, Olivia Deeble, Madison Lu, Oisín O'Leary, Faith Seci, Joshua Sitch, Heidi Arena",Australia,"February 1, 2018",2015,,1 Season,"Kids' TV, TV Comedies","adopting a child's perspective, this show takes a humorous look at what happens during those action-packed 15 minutes of snack time each day.",4.97,255,24.16,0.8967643786937396,0.6428571428571388,0.9924999999999999,0.2416483296659332,0.3242196354264233,-0.2378420597283359,1.673472324369797,-0.8895716724406671
80241537,Movie,little lunch: the halloween horror story,tim bartley,"Flynn Curry, Olivia Deeble, Madison Lu, Oisín O'Leary, Faith Seci, Joshua Sitch, Heidi Arena, Wayne Hope",Australia,"March 15, 2018",2016,TV-Y7,23 min,"Children & Family Movies, Comedies","when the class puts on a halloween play about a boy who leaves behind his friends for a scary new place, it hits too close to home for one student.",1.08,907,89.44,0.9113442704815151,0.7142857142857224,0.020000000000000018,0.8945789157831566,0.36847351362159686,0.08430631414394897,-1.6733622333601457,1.3765576740011574
80241616,Movie,little lunch: the nightmare before graduation,robyn butler,"Flynn Curry, Olivia Deeble, Madison Lu, Oisín O'Leary, Faith Seci, Joshua Sitch, Heidi Arena, Wayne Hope",Australia,"March 15, 2018",2016,TV-Y7,25 min,"Children & Family Movies, Comedies",mrs. gonsha's students are excited about the end of primary school – until they discover that a classmate might not move on with them.,2.15,588,98.07,0.9113513151998713,0.7142857142857224,0.2875,0.9808961792358472,0.3684948962294098,0.08430631414394897,-0.7527676377891845,1.676139418176907
80098203,Movie,little men,ira sachs,"Greg Kinnear, Jennifer Ehle, Paulina García, Alfred Molina, Michael Barbieri, Theo Taplitz, Talia Balsam, Maliq Johnson, Anthony A. Flamminio, Madison Wright, John Procaccino","United States, Greece, Brazil","January 12, 2017",2016,PG,85 min,"Dramas, Independent Movies",jake and tony become friends when jake's dad inherits a home above tony's mother's shop. friendship is tested when jake's dad raises the shop's rent.,3.99,491,7.3,0.898562654521216,0.7142857142857224,0.7475,0.07301460292058412,0.32967788440308304,0.08430631414394897,0.830310919080506,-1.4748495643066164
